Benchmark Mode,Measurement Unit,Package,Class,Method,Full params,,Original,Fixed,Factor,Wilcoxom,Cliffs Delta Size,Cliffs Delta d
"Throughput, ops/time",ops/s, org.apache.logging.log4j.perf.jmh,LoggerConfigBenchmark,logWithCountersAndLock,,0,20899154.6565,20670534.387500003,0.9890607886894175,True,small,0.17192313946793594
"Throughput, ops/time",ops/s, org.apache.logging.log4j.perf.jmh,LoggerConfigBenchmark,logWithCountersNoLocks,,0,32561993.094,32156728.597000003,0.9875540635418084,True,small,0.23076362898100417
"Throughput, ops/time",ops/s, org.apache.logging.log4j.perf.jmh,LoggerConfigBenchmark,logWithCountersRetryAfterReconfig,,0,28985541.5145,30076298.7805,1.0376310811876448,True,small,-0.27156678312281646
"Throughput, ops/time",ops/s, org.apache.logging.log4j.perf.jmh,LoggerConfigBenchmark,logWithoutCountersOrLocks,,0,39901053.4305,39780586.3665,0.996980855049107,True,small,0.15449440661052852
"Throughput, ops/time",ops/s, org.apache.logging.log4j.perf.jmh,LoggerConfigBenchmark,testBaseline,,0,1916128940.256,1940694385.579,1.0128203508683074,False,negligible,-0.07397998793741398
