"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.gs.collections.impl.jmh.GroupBySetTest.groupBy_100_keys_parallel_lazy_scala","thrpt",1,20,24.088882,0.376598,"ops/s"
