,Benchmark Mode,Class,Fork,Full Bench,Full params,Iteration,Iteration Type,Measurement Unit,Method,Package,Score,Threads,Total Fork,Trial
1327,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",8,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.592,1,5,2
1328,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",9,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.681,1,5,2
1329,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",10,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.698,1,5,2
1330,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",11,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.693,1,5,2
1331,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",12,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.568,1,5,2
1332,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",13,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.678,1,5,2
1333,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",14,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.703,1,5,2
1334,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",15,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.696,1,5,2
1335,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",16,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.703,1,5,2
1336,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",17,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.700,1,5,2
1337,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",18,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.702,1,5,2
1338,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",19,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.699,1,5,2
1339,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",20,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.700,1,5,2
1340,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",1,measured,ops/s,remove, com.gs.collections.impl.jmh,1.608,1,5,2
1341,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",2,measured,ops/s,remove, com.gs.collections.impl.jmh,1.711,1,5,2
1342,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",3,measured,ops/s,remove, com.gs.collections.impl.jmh,1.709,1,5,2
1343,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",4,measured,ops/s,remove, com.gs.collections.impl.jmh,1.713,1,5,2
1344,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",5,measured,ops/s,remove, com.gs.collections.impl.jmh,1.580,1,5,2
1345,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",6,measured,ops/s,remove, com.gs.collections.impl.jmh,1.710,1,5,2
1346,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",7,measured,ops/s,remove, com.gs.collections.impl.jmh,1.682,1,5,2
1347,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",8,measured,ops/s,remove, com.gs.collections.impl.jmh,1.708,1,5,2
1348,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",9,measured,ops/s,remove, com.gs.collections.impl.jmh,1.710,1,5,2
1349,"Throughput, ops/time",LongIntMapTest,5.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 10000)",10,measured,ops/s,remove, com.gs.collections.impl.jmh,1.710,1,5,2
1350,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",1,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.626,1,5,2
1351,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",2,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.627,1,5,2
1352,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",3,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.677,1,5,2
1353,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",4,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.698,1,5,2
1354,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",5,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.582,1,5,2
1355,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",6,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.742,1,5,2
1356,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",7,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.732,1,5,2
1357,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",8,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.756,1,5,2
1358,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",9,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.741,1,5,2
1359,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",10,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.675,1,5,2
1360,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",11,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.716,1,5,2
1361,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",12,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.759,1,5,2
1362,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",13,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.757,1,5,2
1363,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",14,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.759,1,5,2
1364,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",15,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.758,1,5,2
1365,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",16,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.745,1,5,2
1366,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",17,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.755,1,5,2
1367,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",18,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.642,1,5,2
1368,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",19,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.707,1,5,2
1369,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",20,warmup,ops/s,remove, com.gs.collections.impl.jmh,1.666,1,5,2
1370,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",1,measured,ops/s,remove, com.gs.collections.impl.jmh,1.678,1,5,2
1371,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",2,measured,ops/s,remove, com.gs.collections.impl.jmh,1.654,1,5,2
1372,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",3,measured,ops/s,remove, com.gs.collections.impl.jmh,1.744,1,5,2
1373,"Throughput, ops/time",LongIntMapTest,1.0, com.gs.collections.impl.jmh.LongIntMapTest.remove," (fullyRandom = false, mapSizeDividedBy16000 = 100000)",4,measured,ops/s,remove, com.gs.collections.impl.jmh,1.761,1,5,2
