"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: megamorphicWarmupLevel"
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.serial_eager_scala","thrpt",1,20,11.659138,0.423452,"ops/s",0
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.serial_eager_scala","thrpt",1,20,9.363391,0.319189,"ops/s",1
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.serial_eager_scala","thrpt",1,20,9.350924,0.287095,"ops/s",2
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.serial_eager_scala","thrpt",1,20,9.208781,0.664455,"ops/s",3
