"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: megamorphicWarmupLevel"
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded","thrpt",1,20,66.582214,4.836273,"ops/s",0
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded","thrpt",1,20,59.540444,0.516244,"ops/s",1
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded","thrpt",1,20,60.497477,0.468461,"ops/s",2
"com.gs.collections.impl.jmh.FunctionalInterfaceTest.parallel_lazy_scala_hand_coded","thrpt",1,20,59.589492,0.476237,"ops/s",3
