Benchmark Mode,Measurement Unit,Package,Class,Method,Full params,,Original,Fixed,Factor,Wilcoxom,Cliffs Delta Size,Cliffs Delta d
"Throughput, ops/time",ops/ms, org.apache.logging.log4j.perf.jmh,AbstractStringLayoutStringEncodingBenchmark,baseline,,0,35592.288,26806.528,0.7531555150374148,True,large,1.0
"Throughput, ops/time",ops/ms, org.apache.logging.log4j.perf.jmh,AbstractStringLayoutStringEncodingBenchmark,iso8859_1GetBytes,,0,8407.561,7868.368,0.935868083502457,True,large,0.8031543499752842
"Throughput, ops/time",ops/ms, org.apache.logging.log4j.perf.jmh,AbstractStringLayoutStringEncodingBenchmark,usAsciiGetBytes,,0,8554.695,7929.536,0.9269221170363175,True,large,0.8555180743573267
"Throughput, ops/time",ops/ms, org.apache.logging.log4j.perf.jmh,AbstractStringLayoutStringEncodingBenchmark,utf16GetBytes,,0,1227.2855,1217.7035,0.9921925257000104,True,small,0.227274
"Throughput, ops/time",ops/ms, org.apache.logging.log4j.perf.jmh,AbstractStringLayoutStringEncodingBenchmark,utf8GetBytes,,0,11414.92,10824.088,0.9482403731256986,True,large,0.6596535415325513
