"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt","sample",1,6310526,273.072308,1.673150,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.00","sample",1,1,244.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.50","sample",1,1,258.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.90","sample",1,1,295.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.95","sample",1,1,310.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.99","sample",1,1,430.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.999","sample",1,1,832.473000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.9999","sample",1,1,11344.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p1.00","sample",1,1,1591296.000000,NaN,"ns/op"
