"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock","thrpt",1,200,20480085.247169,224270.145550,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersNoLocks","thrpt",1,200,30971491.575351,451757.666449,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersRetryAfterReconfig","thrpt",1,200,28846052.210377,528263.983358,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithoutCountersOrLocks","thrpt",1,200,38638454.781010,672308.780841,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline","thrpt",1,200,1864153705.856034,24277794.994630,"ops/s"
