"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"com.gs.collections.impl.jmh.GroupBySetTest.groupBy_10000_keys_serial_lazy_scala","thrpt",1,20,7.936645,0.306378,"ops/s"
