# JMH version: 1.19
# VM version: JDK 10.0.1, VM 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.apache.logging.log4j.perf.jmh.AbstractStringLayoutStringEncodingBenchmark.usAsciiGetBytes

# Run progress: 0.00% complete, ETA 00:06:40
# Fork: 1 of 10
# Warmup Iteration   1: 3905.351 ops/ms
# Warmup Iteration   2: 7358.382 ops/ms
# Warmup Iteration   3: 7751.507 ops/ms
# Warmup Iteration   4: 7747.950 ops/ms
# Warmup Iteration   5: 7700.352 ops/ms
# Warmup Iteration   6: 7500.326 ops/ms
# Warmup Iteration   7: 7522.983 ops/ms
# Warmup Iteration   8: 7497.205 ops/ms
# Warmup Iteration   9: 7523.773 ops/ms
# Warmup Iteration  10: 7509.764 ops/ms
# Warmup Iteration  11: 7490.895 ops/ms
# Warmup Iteration  12: 6984.975 ops/ms
# Warmup Iteration  13: 7093.131 ops/ms
# Warmup Iteration  14: 7511.466 ops/ms
# Warmup Iteration  15: 7507.723 ops/ms
# Warmup Iteration  16: 7521.972 ops/ms
# Warmup Iteration  17: 7789.979 ops/ms
# Warmup Iteration  18: 7779.088 ops/ms
# Warmup Iteration  19: 7790.562 ops/ms
# Warmup Iteration  20: 7779.893 ops/ms
Iteration   1: 7791.350 ops/ms
Iteration   2: 7010.197 ops/ms
Iteration   3: 7159.673 ops/ms
Iteration   4: 7782.555 ops/ms
Iteration   5: 7798.064 ops/ms
Iteration   6: 7779.800 ops/ms
Iteration   7: 7786.793 ops/ms
Iteration   8: 7780.838 ops/ms
Iteration   9: 7610.438 ops/ms
Iteration  10: 6603.839 ops/ms
Iteration  11: 6676.046 ops/ms
Iteration  12: 7787.991 ops/ms
Iteration  13: 7787.241 ops/ms
Iteration  14: 7175.800 ops/ms
Iteration  15: 7792.954 ops/ms
Iteration  16: 7400.704 ops/ms
Iteration  17: 6605.334 ops/ms
Iteration  18: 7024.051 ops/ms
Iteration  19: 7788.847 ops/ms
Iteration  20: 7796.566 ops/ms

# Run progress: 10.00% complete, ETA 00:06:04
# Fork: 2 of 10
# Warmup Iteration   1: 4643.701 ops/ms
# Warmup Iteration   2: 7802.695 ops/ms
# Warmup Iteration   3: 7806.543 ops/ms
# Warmup Iteration   4: 7287.861 ops/ms
# Warmup Iteration   5: 7514.094 ops/ms
# Warmup Iteration   6: 7306.986 ops/ms
# Warmup Iteration   7: 7923.148 ops/ms
# Warmup Iteration   8: 7338.529 ops/ms
# Warmup Iteration   9: 7941.932 ops/ms
# Warmup Iteration  10: 7954.947 ops/ms
# Warmup Iteration  11: 7639.367 ops/ms
# Warmup Iteration  12: 7373.465 ops/ms
# Warmup Iteration  13: 7942.322 ops/ms
# Warmup Iteration  14: 7952.109 ops/ms
# Warmup Iteration  15: 7889.550 ops/ms
# Warmup Iteration  16: 6742.610 ops/ms
# Warmup Iteration  17: 6739.857 ops/ms
# Warmup Iteration  18: 6735.847 ops/ms
# Warmup Iteration  19: 7541.556 ops/ms
# Warmup Iteration  20: 7952.746 ops/ms
Iteration   1: 7942.938 ops/ms
Iteration   2: 7942.582 ops/ms
Iteration   3: 7954.763 ops/ms
Iteration   4: 7936.577 ops/ms
Iteration   5: 7748.402 ops/ms
Iteration   6: 7301.575 ops/ms
Iteration   7: 7957.490 ops/ms
Iteration   8: 7941.488 ops/ms
Iteration   9: 7941.083 ops/ms
Iteration  10: 7138.550 ops/ms
Iteration  11: 7810.764 ops/ms
Iteration  12: 7946.093 ops/ms
Iteration  13: 7941.879 ops/ms
Iteration  14: 7033.732 ops/ms
Iteration  15: 7948.413 ops/ms
Iteration  16: 7950.342 ops/ms
Iteration  17: 7942.916 ops/ms
Iteration  18: 7943.081 ops/ms
Iteration  19: 7849.228 ops/ms
Iteration  20: 7174.528 ops/ms

# Run progress: 20.00% complete, ETA 00:05:24
# Fork: 3 of 10
