# JMH version: 1.19
# VM version: JDK 10.0.1, VM 10.0.1+10
# VM invoker: /usr/lib/jvm/java-10-oracle/bin/java
# VM options: <none>
# Warmup: 20 iterations, 1 s each
# Measurement: 20 iterations, 1 s each
# Timeout: 10 min per iteration
# Threads: 1 thread, will synchronize iterations
# Benchmark mode: Throughput, ops/time
# Benchmark: org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock

# Run progress: 0.00% complete, ETA 00:33:20
# Fork: 1 of 10
# Warmup Iteration   1: 17896363.909 ops/s
# Warmup Iteration   2: 20271108.256 ops/s
# Warmup Iteration   3: 20486950.943 ops/s
# Warmup Iteration   4: 21744795.137 ops/s
# Warmup Iteration   5: 21745604.788 ops/s
# Warmup Iteration   6: 21735665.394 ops/s
# Warmup Iteration   7: 20481924.545 ops/s
# Warmup Iteration   8: 19656557.358 ops/s
# Warmup Iteration   9: 21747740.800 ops/s
# Warmup Iteration  10: 21741173.143 ops/s
# Warmup Iteration  11: 20663486.510 ops/s
# Warmup Iteration  12: 21748752.958 ops/s
# Warmup Iteration  13: 21748897.128 ops/s
# Warmup Iteration  14: 21749338.620 ops/s
# Warmup Iteration  15: 21744988.153 ops/s
# Warmup Iteration  16: 20645175.889 ops/s
# Warmup Iteration  17: 18124571.902 ops/s
# Warmup Iteration  18: 21764549.720 ops/s
# Warmup Iteration  19: 20038242.718 ops/s
# Warmup Iteration  20: 18426515.220 ops/s
Iteration   1: 18424759.735 ops/s
Iteration   2: 20013790.750 ops/s
Iteration   3: 20677468.955 ops/s
Iteration   4: 21773676.233 ops/s
Iteration   5: 21771918.199 ops/s
Iteration   6: 21770582.984 ops/s
Iteration   7: 21770669.797 ops/s
Iteration   8: 21775951.386 ops/s
Iteration   9: 20759175.821 ops/s
Iteration  10: 21766006.704 ops/s
Iteration  11: 21770432.982 ops/s
Iteration  12: 21775643.373 ops/s
Iteration  13: 21772477.760 ops/s
Iteration  14: 21761241.060 ops/s
Iteration  15: 20670139.488 ops/s
Iteration  16: 21762837.441 ops/s
Iteration  17: 21773606.371 ops/s
Iteration  18: 21774805.234 ops/s
Iteration  19: 21775680.516 ops/s
Iteration  20: 21774337.428 ops/s

# Run progress: 2.00% complete, ETA 00:33:02
# Fork: 2 of 10
# Warmup Iteration   1: 18156310.738 ops/s
# Warmup Iteration   2: 20449752.343 ops/s
# Warmup Iteration   3: 21196989.160 ops/s
# Warmup Iteration   4: 21224272.717 ops/s
# Warmup Iteration   5: 21238225.866 ops/s
# Warmup Iteration   6: 21200824.954 ops/s
# Warmup Iteration   7: 21204560.912 ops/s
# Warmup Iteration   8: 21232800.082 ops/s
# Warmup Iteration   9: 21166422.604 ops/s
# Warmup Iteration  10: 20788388.785 ops/s
# Warmup Iteration  11: 20774402.370 ops/s
# Warmup Iteration  12: 20928448.602 ops/s
# Warmup Iteration  13: 20868666.161 ops/s
# Warmup Iteration  14: 20901998.395 ops/s
# Warmup Iteration  15: 21055401.340 ops/s
# Warmup Iteration  16: 21144575.620 ops/s
# Warmup Iteration  17: 18461101.781 ops/s
# Warmup Iteration  18: 20012850.609 ops/s
# Warmup Iteration  19: 21276575.195 ops/s
# Warmup Iteration  20: 21290189.096 ops/s
Iteration   1: 18968689.924 ops/s
Iteration   2: 19889306.735 ops/s
Iteration   3: 21293304.873 ops/s
Iteration   4: 20727803.337 ops/s
Iteration   5: 19623363.240 ops/s
Iteration   6: 20912584.839 ops/s
Iteration   7: 18849268.675 ops/s
Iteration   8: 13540953.965 ops/s
Iteration   9: 14194224.400 ops/s
Iteration  10: 19828888.225 ops/s
Iteration  11: 19732891.586 ops/s
Iteration  12: 19163678.954 ops/s
Iteration  13: 19726616.272 ops/s
Iteration  14: 17693398.052 ops/s
Iteration  15: 17559005.607 ops/s
Iteration  16: 17854954.438 ops/s
Iteration  17: 18668827.601 ops/s
Iteration  18: 17698534.758 ops/s
Iteration  19: 17800201.148 ops/s
Iteration  20: 17702339.286 ops/s

# Run progress: 4.00% complete, ETA 00:32:21
# Fork: 3 of 10
# Warmup Iteration   1: 16983121.183 ops/s
# Warmup Iteration   2: 19725309.158 ops/s
# Warmup Iteration   3: 21163766.151 ops/s
# Warmup Iteration   4: 21153857.373 ops/s
# Warmup Iteration   5: 21198745.434 ops/s
# Warmup Iteration   6: 20810696.997 ops/s
# Warmup Iteration   7: 20796452.216 ops/s
# Warmup Iteration   8: 19694957.138 ops/s
# Warmup Iteration   9: 18194690.636 ops/s
# Warmup Iteration  10: 20809266.356 ops/s
# Warmup Iteration  11: 21043661.334 ops/s
# Warmup Iteration  12: 19512095.357 ops/s
# Warmup Iteration  13: 19370237.133 ops/s
# Warmup Iteration  14: 20787722.592 ops/s
# Warmup Iteration  15: 20802472.470 ops/s
# Warmup Iteration  16: 19521185.044 ops/s
# Warmup Iteration  17: 19368547.267 ops/s
# Warmup Iteration  18: 20828616.359 ops/s
# Warmup Iteration  19: 20794147.788 ops/s
# Warmup Iteration  20: 20831897.933 ops/s
Iteration   1: 21182812.873 ops/s
Iteration   2: 21226155.934 ops/s
Iteration   3: 21051004.528 ops/s
Iteration   4: 21188372.808 ops/s
