"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt","sample",1,6338214,271.109601,1.356724,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.00","sample",1,1,243.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.50","sample",1,1,258.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.90","sample",1,1,290.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.95","sample",1,1,303.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.99","sample",1,1,402.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.999","sample",1,1,798.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p0.9999","sample",1,1,11344.000000,NaN,"ns/op"
"org.apache.logging.log4j.perf.jmh.ThreadsafeDateFormatBenchmark.synchronizedSimpleDateFmt:synchronizedSimpleDateFmt·p1.00","sample",1,1,1439744.000000,NaN,"ns/op"
