"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersAndLock","thrpt",1,200,19800453.731148,308404.634926,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersNoLocks","thrpt",1,200,31003700.162570,548982.929302,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithCountersRetryAfterReconfig","thrpt",1,200,29906327.742282,593959.437018,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.logWithoutCountersOrLocks","thrpt",1,200,38985240.086922,725180.021267,"ops/s"
"org.apache.logging.log4j.perf.jmh.LoggerConfigBenchmark.testBaseline","thrpt",1,200,1871224562.118198,21510922.574724,"ops/s"
